uncertainty_weight,k,avg_precision_at_k,std_precision_at_k,avg_hit_rate,std_hit_rate,avg_hits,baseline_avg_precision_at_k,baseline_std_precision_at_k,baseline_avg_hit_rate,baseline_std_hit_rate,baseline_avg_hits,feature_set,numeric_features,n_numeric_features,n_runs,clip_predictions,svd_explained_variance
14,5,0.27,0.16254554017744982,0.0421875,0.025397740652726528,1.35,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_popularity_watching_completed_dropped_plan_to_watch,"mean, popularity, watching, completed, dropped, plan_to_watch",6,20,False,0.40687277196386595
14,5,0.27,0.16254554017744982,0.0421875,0.025397740652726528,1.35,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_popularity_statistics_num_list_users_watching_completed_dropped_plan_to_watch,"mean, popularity, statistics_num_list_users, watching, completed, dropped, plan_to_watch",7,20,False,0.40687277196386595
14,5,0.26,0.1729009451741235,0.040625,0.027015772683456795,1.3,,,,,,combo_on_hold_dropped,"on_hold, dropped",2,20,False,0.40687277196386595
14,5,0.26,0.1465390194130093,0.040625,0.0228967217832827,1.3,,,,,,combo_statistics_num_list_users_completed_dropped,"statistics_num_list_users, completed, dropped",3,20,False,0.40687277196386595
14,5,0.26,0.09403246919632546,0.040625,0.01469257331192585,1.3,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_watching_completed_dropped,"mean, statistics_num_list_users, watching, completed, dropped",5,20,False,0.40687277196386595
14,5,0.26,0.13138933706635728,0.040625,0.02052958391661832,1.3,,,,,,combo_popularity_watching_completed_on_hold_dropped,"popularity, watching, completed, on_hold, dropped",5,20,False,0.40687277196386595
14,5,0.25,0.17013926184468012,0.0390625,0.026584259663231267,1.25,,,,,,combo_on_hold,on_hold,1,20,False,0.40687277196386595
14,5,0.24000000000000005,0.1535543791899829,0.0375,0.023992871748434827,1.2,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_popularity_statistics_num_list_users_watching_on_hold_dropped_plan_to_watch,"mean, popularity, statistics_num_list_users, watching, on_hold, dropped, plan_to_watch",7,20,False,0.40687277196386595
14,5,0.24000000000000005,0.1535543791899829,0.0375,0.023992871748434827,1.2,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_popularity_watching_completed_on_hold_dropped_plan_to_watch,"mean, popularity, watching, completed, on_hold, dropped, plan_to_watch",7,20,False,0.40687277196386595
14,5,0.24000000000000005,0.1535543791899829,0.0375,0.023992871748434827,1.2,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_popularity_statistics_num_list_users_watching_completed_on_hold_dropped_plan_to_watch,"mean, popularity, statistics_num_list_users, watching, completed, on_hold, dropped, plan_to_watch",8,20,False,0.40687277196386595
14,5,0.24,0.1535543791899829,0.0375,0.02399287174843483,1.2,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_plan_to_watch,"mean, plan_to_watch",2,20,False,0.40687277196386595
14,5,0.24,0.1788854381999832,0.0375,0.027950849718747367,1.2,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_completed_plan_to_watch,"mean, statistics_num_list_users, completed, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.23000000000000004,0.14903196407411892,0.0359375,0.023286244386581084,1.15,,,,,,combo_popularity_plan_to_watch,"popularity, plan_to_watch",2,20,False,0.40687277196386595
14,5,0.23000000000000004,0.13416407864998736,0.0359375,0.02096313728906053,1.15,,,,,,combo_popularity_dropped_plan_to_watch,"popularity, dropped, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.23000000000000004,0.14903196407411892,0.0359375,0.023286244386581077,1.15,,,,,,combo_statistics_num_list_users_completed_on_hold_dropped,"statistics_num_list_users, completed, on_hold, dropped",4,20,False,0.40687277196386595
14,5,0.23000000000000004,0.14903196407411892,0.0359375,0.023286244386581077,1.15,,,,,,combo_popularity_completed_on_hold_dropped_plan_to_watch,"popularity, completed, on_hold, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.22000000000000003,0.15761378513048246,0.034375,0.024627153926637883,1.1,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_completed_plan_to_watch,"mean, completed, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.22000000000000003,0.15761378513048246,0.034375,0.024627153926637883,1.1,,,,,,combo_statistics_num_list_users_on_hold_dropped,"statistics_num_list_users, on_hold, dropped",3,20,False,0.40687277196386595
14,5,0.22000000000000003,0.14363696929192157,0.034375,0.022443276451862747,1.1,,,,,,combo_popularity_statistics_num_list_users_on_hold_dropped_plan_to_watch,"popularity, statistics_num_list_users, on_hold, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.22000000000000003,0.14363696929192157,0.034375,0.022443276451862747,1.1,,,,,,combo_popularity_statistics_num_list_users_completed_on_hold_dropped_plan_to_watch,"popularity, statistics_num_list_users, completed, on_hold, dropped, plan_to_watch",6,20,False,0.40687277196386595
14,5,0.21000000000000002,0.13726654823065196,0.0328125,0.021447898161039366,1.05,,,,,,combo_statistics_num_list_users_completed,"statistics_num_list_users, completed",2,20,False,0.40687277196386595
14,5,0.21000000000000002,0.15183093090324964,0.0328125,0.023723582953632756,1.05,,,,,,combo_popularity_statistics_num_list_users_watching,"popularity, statistics_num_list_users, watching",3,20,False,0.40687277196386595
14,5,0.21000000000000002,0.15183093090324964,0.0328125,0.023723582953632756,1.05,,,,,,combo_popularity_watching_completed,"popularity, watching, completed",3,20,False,0.40687277196386595
14,5,0.21000000000000002,0.13726654823065193,0.0328125,0.021447898161039366,1.05,,,,,,combo_popularity_completed_plan_to_watch,"popularity, completed, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.21000000000000002,0.1651155894963793,0.0328125,0.025799310858809266,1.05,,,,,,combo_watching_on_hold_dropped,"watching, on_hold, dropped",3,20,False,0.40687277196386595
14,5,0.21000000000000002,0.1209610637658599,0.0328125,0.018900166213415608,1.05,,,,,,combo_popularity_watching_dropped_plan_to_watch,"popularity, watching, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.2,0.1835325870964494,0.03125,0.02867696673382022,1.0,,,,,,combo_watching_dropped,"watching, dropped",2,20,False,0.40687277196386595
14,5,0.2,0.15894388284780525,0.03125,0.024834981694969567,1.0,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_plan_to_watch,"mean, statistics_num_list_users, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.2,0.14509525002200233,0.03125,0.022671132815937863,1.0,,,,,,combo_completed_on_hold_dropped,"completed, on_hold, dropped",3,20,False,0.40687277196386595
14,5,0.2,0.12977713690461,0.03125,0.020277677641345318,1.0,,,,,,combo_popularity_statistics_num_list_users_dropped_plan_to_watch,"popularity, statistics_num_list_users, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.2,0.14509525002200233,0.03125,0.022671132815937863,1.0,,,,,,combo_popularity_completed_dropped_plan_to_watch,"popularity, completed, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.2,0.14509525002200235,0.03125,0.022671132815937863,1.0,,,,,,combo_popularity_on_hold_dropped_plan_to_watch,"popularity, on_hold, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.2,0.14509525002200233,0.03125,0.022671132815937863,1.0,,,,,,combo_popularity_statistics_num_list_users_completed_dropped_plan_to_watch,"popularity, statistics_num_list_users, completed, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.19,0.13726654823065193,0.0296875,0.021447898161039366,0.95,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_watching_plan_to_watch,"mean, watching, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.19,0.16511558949637933,0.0296875,0.025799310858809266,0.95,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_watching_completed_on_hold,"mean, watching, completed, on_hold",4,20,False,0.40687277196386595
14,5,0.19,0.1209610637658599,0.0296875,0.018900166213415608,0.95,,,,,,combo_popularity_watching_on_hold_dropped_plan_to_watch,"popularity, watching, on_hold, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.18,0.14363696929192157,0.028125,0.02244327645186275,0.9,,,,,,combo_popularity_statistics_num_list_users_plan_to_watch,"popularity, statistics_num_list_users, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.18,0.15761378513048246,0.028125,0.02462715392663788,0.9,,,,,,combo_statistics_num_list_users_dropped_plan_to_watch,"statistics_num_list_users, dropped, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.18,0.15761378513048246,0.028125,0.02462715392663788,0.9,,,,,,combo_completed_dropped_plan_to_watch,"completed, dropped, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.18,0.14363696929192157,0.028125,0.022443276451862747,0.9,,,,,,combo_popularity_statistics_num_list_users_watching_completed,"popularity, statistics_num_list_users, watching, completed",4,20,False,0.40687277196386595
14,5,0.18,0.15761378513048246,0.028125,0.02462715392663788,0.9,,,,,,combo_statistics_num_list_users_completed_dropped_plan_to_watch,"statistics_num_list_users, completed, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.18,0.15761378513048246,0.028125,0.02462715392663788,0.9,,,,,,combo_statistics_num_list_users_on_hold_dropped_plan_to_watch,"statistics_num_list_users, on_hold, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.18,0.15761378513048246,0.028125,0.02462715392663788,0.9,,,,,,combo_completed_on_hold_dropped_plan_to_watch,"completed, on_hold, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.18,0.15761378513048246,0.028125,0.02462715392663788,0.9,,,,,,combo_statistics_num_list_users_completed_on_hold_dropped_plan_to_watch,"statistics_num_list_users, completed, on_hold, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.17,0.1341640786499874,0.0265625,0.020963137289060525,0.85,,,,,,combo_watching,watching,1,20,False,0.40687277196386595
14,5,0.17,0.14903196407411892,0.0265625,0.02328624438658108,0.85,,,,,,combo_popularity_watching_on_hold,"popularity, watching, on_hold",3,20,False,0.40687277196386595
14,5,0.17,0.1625455401774498,0.0265625,0.025397740652726535,0.85,,,,,,combo_on_hold_dropped_plan_to_watch,"on_hold, dropped, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.17,0.1625455401774498,0.0265625,0.02539774065272653,0.85,,,,,,combo_popularity_completed_on_hold_plan_to_watch,"popularity, completed, on_hold, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.17,0.14903196407411892,0.0265625,0.023286244386581084,0.85,,,,,,combo_popularity_statistics_num_list_users_watching_completed_on_hold_dropped_plan_to_watch,"popularity, statistics_num_list_users, watching, completed, on_hold, dropped, plan_to_watch",7,20,False,0.40687277196386595
14,5,0.16999999999999998,0.1750187959830841,0.0265625,0.027346686872356897,0.85,,,,,,combo_popularity_on_hold_plan_to_watch,"popularity, on_hold, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.16,0.13917047478769187,0.025,0.021745386685576858,0.8,,,,,,combo_statistics_num_list_users_on_hold,"statistics_num_list_users, on_hold",2,20,False,0.40687277196386595
14,5,0.16,0.13917047478769187,0.025,0.021745386685576854,0.8,,,,,,combo_watching_on_hold,"watching, on_hold",2,20,False,0.40687277196386595
14,5,0.16,0.13917047478769187,0.025,0.021745386685576858,0.8,,,,,,combo_completed_on_hold,"completed, on_hold",2,20,False,0.40687277196386595
14,5,0.16,0.13917047478769187,0.025,0.021745386685576854,0.8,,,,,,combo_popularity_watching_plan_to_watch,"popularity, watching, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.16,0.1391704747876919,0.025,0.021745386685576854,0.8,,,,,,combo_statistics_num_list_users_completed_on_hold,"statistics_num_list_users, completed, on_hold",3,20,False,0.40687277196386595
14,5,0.16,0.13917047478769187,0.025,0.021745386685576858,0.8,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_watching_on_hold_dropped,"mean, statistics_num_list_users, watching, on_hold, dropped",5,20,False,0.40687277196386595
14,5,0.16,0.1535543791899829,0.025,0.023992871748434823,0.8,,,,,,combo_popularity_statistics_num_list_users_watching_on_hold_dropped_plan_to_watch,"popularity, statistics_num_list_users, watching, on_hold, dropped, plan_to_watch",6,20,False,0.40687277196386595
14,5,0.16,0.1535543791899829,0.025,0.023992871748434823,0.8,,,,,,combo_popularity_watching_completed_on_hold_dropped_plan_to_watch,"popularity, watching, completed, on_hold, dropped, plan_to_watch",6,20,False,0.40687277196386595
14,5,0.15,0.12773327473170104,0.0234375,0.019958324176828284,0.75,,,,,,combo_statistics_num_list_users_dropped,"statistics_num_list_users, dropped",2,20,False,0.40687277196386595
14,5,0.15,0.12773327473170104,0.0234375,0.019958324176828284,0.75,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_watching_on_hold,"mean, statistics_num_list_users, watching, on_hold",4,20,False,0.40687277196386595
14,5,0.15,0.15727950313140984,0.0234375,0.024574922364282787,0.75,,,,,,combo_popularity_statistics_num_list_users_on_hold_plan_to_watch,"popularity, statistics_num_list_users, on_hold, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.15,0.1432700798822758,0.0234375,0.02238594998160559,0.75,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_watching_completed_on_hold_dropped,"mean, watching, completed, on_hold, dropped",5,20,False,0.40687277196386595
14,5,0.15,0.15727950313140984,0.0234375,0.024574922364282787,0.75,,,,,,combo_popularity_statistics_num_list_users_completed_on_hold_plan_to_watch,"popularity, statistics_num_list_users, completed, on_hold, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.15,0.15727950313140987,0.0234375,0.024574922364282787,0.75,,,,,,combo_statistics_num_list_users_watching_on_hold_dropped_plan_to_watch,"statistics_num_list_users, watching, on_hold, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.15,0.14327007988227577,0.0234375,0.02238594998160559,0.75,,,,,,combo_watching_completed_on_hold_dropped_plan_to_watch,"watching, completed, on_hold, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.15,0.12773327473170104,0.0234375,0.019958324176828284,0.75,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_watching_completed_on_hold_dropped,"mean, statistics_num_list_users, watching, completed, on_hold, dropped",6,20,False,0.40687277196386595
14,5,0.15,0.14327007988227577,0.0234375,0.02238594998160559,0.75,,,,,,combo_statistics_num_list_users_watching_completed_on_hold_dropped_plan_to_watch,"statistics_num_list_users, watching, completed, on_hold, dropped, plan_to_watch",6,20,False,0.40687277196386595
14,5,0.14,0.13138933706635728,0.021875,0.02052958391661832,0.7,,,,,,combo_dropped_plan_to_watch,"dropped, plan_to_watch",2,20,False,0.40687277196386595
14,5,0.14,0.1465390194130093,0.021875,0.022896721783282704,0.7,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_dropped_plan_to_watch,"mean, dropped, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.14,0.1465390194130093,0.021875,0.022896721783282704,0.7,,,,,,combo_completed_on_hold_plan_to_watch,"completed, on_hold, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.14,0.09403246919632545,0.021875,0.01469257331192585,0.7,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_watching_plan_to_watch,"mean, statistics_num_list_users, watching, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.14,0.09403246919632545,0.021875,0.01469257331192585,0.7,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_watching_completed_plan_to_watch,"mean, watching, completed, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.14,0.11424811411549587,0.021875,0.01785126783054623,0.7,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_watching_dropped_plan_to_watch,"mean, watching, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.14,0.1465390194130093,0.021875,0.022896721783282704,0.7,,,,,,combo_statistics_num_list_users_completed_on_hold_plan_to_watch,"statistics_num_list_users, completed, on_hold, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.14,0.13138933706635728,0.021875,0.02052958391661832,0.7,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_watching_completed_on_hold,"mean, statistics_num_list_users, watching, completed, on_hold",5,20,False,0.40687277196386595
14,5,0.14,0.09403246919632545,0.021875,0.01469257331192585,0.7,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_watching_completed_plan_to_watch,"mean, statistics_num_list_users, watching, completed, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.14,0.13138933706635728,0.021875,0.02052958391661832,0.7,,,,,,combo_popularity_statistics_num_list_users_watching_dropped_plan_to_watch,"popularity, statistics_num_list_users, watching, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.14,0.13138933706635728,0.021875,0.02052958391661832,0.7,,,,,,combo_popularity_watching_completed_dropped_plan_to_watch,"popularity, watching, completed, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.14,0.13138933706635728,0.021875,0.02052958391661832,0.7,,,,,,combo_popularity_statistics_num_list_users_watching_completed_dropped_plan_to_watch,"popularity, statistics_num_list_users, watching, completed, dropped, plan_to_watch",6,20,False,0.40687277196386595
14,5,0.13,0.1341640786499874,0.0203125,0.02096313728906053,0.65,,,,,,combo_statistics_num_list_users,statistics_num_list_users,1,20,False,0.40687277196386595
14,5,0.13,0.1341640786499874,0.0203125,0.02096313728906053,0.65,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_on_hold_plan_to_watch,"mean, statistics_num_list_users, on_hold, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.13,0.11742858972247995,0.0203125,0.018348217144137494,0.65,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_dropped_plan_to_watch,"mean, statistics_num_list_users, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.13,0.11742858972247995,0.0203125,0.018348217144137494,0.65,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_completed_dropped_plan_to_watch,"mean, completed, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.13,0.14903196407411895,0.0203125,0.02328624438658108,0.65,,,,,,combo_watching_completed_on_hold_dropped,"watching, completed, on_hold, dropped",4,20,False,0.40687277196386595
14,5,0.13,0.11742858972247995,0.0203125,0.018348217144137494,0.65,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_completed_dropped_plan_to_watch,"mean, statistics_num_list_users, completed, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.13,0.1341640786499874,0.0203125,0.02096313728906053,0.65,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_completed_on_hold_dropped_plan_to_watch,"mean, completed, on_hold, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.13,0.14903196407411892,0.0203125,0.02328624438658108,0.65,,,,,,combo_statistics_num_list_users_watching_completed_dropped_plan_to_watch,"statistics_num_list_users, watching, completed, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.13,0.1341640786499874,0.0203125,0.02096313728906053,0.65,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_completed_on_hold_dropped_plan_to_watch,"mean, statistics_num_list_users, completed, on_hold, dropped, plan_to_watch",6,20,False,0.40687277196386595
14,5,0.12000000000000002,0.15078740698501042,0.01875,0.023560532341407873,0.6,,,,,,combo_completed,completed,1,20,False,0.40687277196386595
14,5,0.12000000000000002,0.13611140947574413,0.01875,0.021267407730585018,0.6,,,,,,combo_watching_completed,"watching, completed",2,20,False,0.40687277196386595
14,5,0.12000000000000002,0.10052493799000692,0.01875,0.015707021560938582,0.6,,,,,,combo_watching_plan_to_watch,"watching, plan_to_watch",2,20,False,0.40687277196386595
14,5,0.12000000000000002,0.11964860832322377,0.01875,0.018695095050503714,0.6,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_on_hold_plan_to_watch,"mean, on_hold, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.12000000000000002,0.11964860832322377,0.01875,0.01869509505050371,0.6,,,,,,combo_statistics_num_list_users_completed_plan_to_watch,"statistics_num_list_users, completed, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.12000000000000002,0.13611140947574413,0.01875,0.021267407730585018,0.6,,,,,,combo_statistics_num_list_users_on_hold_plan_to_watch,"statistics_num_list_users, on_hold, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.12000000000000002,0.13611140947574416,0.01875,0.021267407730585018,0.6,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_watching_on_hold_plan_to_watch,"mean, watching, on_hold, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.12000000000000002,0.11964860832322377,0.01875,0.018695095050503714,0.6,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_completed_on_hold_plan_to_watch,"mean, completed, on_hold, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.12000000000000002,0.11964860832322377,0.01875,0.018695095050503714,0.6,,,,,,combo_popularity_watching_completed_on_hold,"popularity, watching, completed, on_hold",4,20,False,0.40687277196386595
14,5,0.12000000000000002,0.1507874069850104,0.01875,0.023560532341407873,0.6,,,,,,combo_statistics_num_list_users_watching_dropped_plan_to_watch,"statistics_num_list_users, watching, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.12000000000000002,0.1507874069850104,0.01875,0.023560532341407873,0.6,,,,,,combo_watching_completed_dropped_plan_to_watch,"watching, completed, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.12000000000000002,0.11964860832322377,0.01875,0.018695095050503714,0.6,,,,,,combo_watching_on_hold_dropped_plan_to_watch,"watching, on_hold, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.12000000000000002,0.11964860832322377,0.01875,0.018695095050503714,0.6,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_completed_on_hold_plan_to_watch,"mean, statistics_num_list_users, completed, on_hold, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.12000000000000002,0.11964860832322376,0.01875,0.018695095050503714,0.6,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_on_hold_dropped_plan_to_watch,"mean, statistics_num_list_users, on_hold, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.12000000000000002,0.13611140947574413,0.01875,0.021267407730585018,0.6,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_watching_on_hold_dropped_plan_to_watch,"mean, watching, on_hold, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.12000000000000002,0.11964860832322377,0.01875,0.018695095050503714,0.6,,,,,,combo_popularity_statistics_num_list_users_watching_completed_on_hold,"popularity, statistics_num_list_users, watching, completed, on_hold",5,20,False,0.40687277196386595
14,5,0.12000000000000002,0.13611140947574413,0.01875,0.021267407730585018,0.6,,,,,,combo_popularity_statistics_num_list_users_watching_on_hold_plan_to_watch,"popularity, statistics_num_list_users, watching, on_hold, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.12000000000000002,0.13611140947574413,0.01875,0.021267407730585018,0.6,,,,,,combo_popularity_watching_completed_on_hold_plan_to_watch,"popularity, watching, completed, on_hold, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.12000000000000002,0.13611140947574413,0.01875,0.021267407730585018,0.6,,,,,,combo_popularity_statistics_num_list_users_watching_completed_on_hold_plan_to_watch,"popularity, statistics_num_list_users, watching, completed, on_hold, plan_to_watch",6,20,False,0.40687277196386595
14,5,0.11000000000000001,0.1209610637658599,0.0171875,0.018900166213415608,0.55,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_on_hold_dropped_plan_to_watch,"mean, on_hold, dropped, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.11000000000000001,0.1209610637658599,0.0171875,0.018900166213415608,0.55,,,,,,combo_popularity_statistics_num_list_users_watching_on_hold,"popularity, statistics_num_list_users, watching, on_hold",4,20,False,0.40687277196386595
14,5,0.11000000000000001,0.12096106376585988,0.0171875,0.018900166213415608,0.55,,,,,,combo_popularity_statistics_num_list_users_watching_plan_to_watch,"popularity, statistics_num_list_users, watching, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.11000000000000001,0.12096106376585988,0.0171875,0.018900166213415608,0.55,,,,,,combo_popularity_watching_completed_plan_to_watch,"popularity, watching, completed, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.11000000000000001,0.1020835571068081,0.0171875,0.015950555797938765,0.55,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_watching_dropped_plan_to_watch,"mean, statistics_num_list_users, watching, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.11000000000000001,0.1020835571068081,0.0171875,0.015950555797938765,0.55,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_watching_completed_dropped_plan_to_watch,"mean, watching, completed, dropped, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.11000000000000001,0.12096106376585988,0.0171875,0.018900166213415608,0.55,,,,,,combo_popularity_statistics_num_list_users_watching_completed_plan_to_watch,"popularity, statistics_num_list_users, watching, completed, plan_to_watch",5,20,False,0.40687277196386595
14,5,0.11000000000000001,0.1020835571068081,0.0171875,0.015950555797938765,0.55,0.17,0.1341640786499874,0.0265625,0.02096313728906053,0.85,combo_mean_statistics_num_list_users_watching_completed_dropped_plan_to_watch,"mean, statistics_num_list_users, watching, completed, dropped, plan_to_watch",6,20,False,0.40687277196386595
14,5,0.1,0.10259783520851543,0.015625,0.01603091175133053,0.5,,,,,,combo_dropped,dropped,1,20,False,0.40687277196386595
14,5,0.1,0.12139539573337679,0.015625,0.018968030583340123,0.5,,,,,,combo_on_hold_plan_to_watch,"on_hold, plan_to_watch",2,20,False,0.40687277196386595
14,5,0.1,0.12139539573337679,0.015625,0.018968030583340123,0.5,,,,,,combo_statistics_num_list_users_watching_plan_to_watch,"statistics_num_list_users, watching, plan_to_watch",3,20,False,0.40687277196386595
14,5,0.1,0.12139539573337682,0.015625,0.018968030583340123,0.5,,,,,,combo_watching_completed_dropped,"watching, completed, dropped",3,20,False,0.40687277196386595
14,5,0.1,0.12139539573337679,0.015625,0.018968030583340123,0.5,,,,,,combo_popularity_watching_on_hold_plan_to_watch,"popularity, watching, on_hold, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.1,0.12139539573337679,0.015625,0.018968030583340123,0.5,,,,,,combo_statistics_num_list_users_watching_completed_plan_to_watch,"statistics_num_list_users, watching, completed, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.1,0.12139539573337679,0.015625,0.018968030583340123,0.5,,,,,,combo_statistics_num_list_users_watching_on_hold_dropped,"statistics_num_list_users, watching, on_hold, dropped",4,20,False,0.40687277196386595
14,5,0.1,0.12139539573337679,0.015625,0.018968030583340123,0.5,,,,,,combo_statistics_num_list_users_watching_on_hold_plan_to_watch,"statistics_num_list_users, watching, on_hold, plan_to_watch",4,20,False,0.40687277196386595
14,5,0.1,0.12139539573337679,0.015625,0.018968030583340123,0.5,,,,,,combo_watching_completed_on_hold_plan_to_watch,"watching, completed, on_hold, plan_to_watch",4,20,False,0.40687277196386595
