model,k,avg_ndcg_at_k,std_ndcg_at_k,avg_precision_at_k,std_precision_at_k,avg_mrr_at_k,std_mrr_at_k,avg_relevant_hits_at_k,avg_strong_hits_at_k,avg_test_relevant,avg_test_strong_relevant,username,score_count,rated_eval_count,liked_count,like_threshold,relevance_threshold,liked_ratio,score_mean,score_std,score_median,n_runs,random_state,clip_predictions,feature_set,n_features,feature_rows,bayesian_uncertainty_weight,neighbor_setting,score_count_bin
global_mean,5,0.5412496094332081,0.12377273488244513,0.652,0.12591483413222393,0.585,0.19747991416424227,3.26,2.92,53.82,20.1,DoomSlayer_OG,361,361,82,7.574196199987281,6,0.22714681440443213,6.698060941828255,1.1483923999745622,7.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
global_mean,5,0.1311986711866473,0.16949473952134658,0.09600000000000002,0.11540005076763062,0.28,0.386993940216523,0.48,0.48,16.77,3.31,big_bean_boi,67,67,13,9.505813826950165,6,0.19402985074626866,8.552238805970148,1.011627653900331,9.0,100,42,False,complete_num_genres,80,4859,,,completed_20_100
bayesian_ridge,5,0.05327778708587192,0.09312909805499554,0.07800000000000001,0.1020793907711151,0.185,0.3107636949099333,0.39,0.12,16.77,3.31,big_bean_boi,67,67,13,9.505813826950165,6,0.19402985074626866,8.552238805970148,1.011627653900331,9.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_20_100
knn_all_available,5,0.043645139717791055,0.05514297068845001,0.10200000000000001,0.12225160344737629,0.20116666666666666,0.26389824544816,0.51,0.03,16.77,3.31,big_bean_boi,67,67,13,9.505813826950165,6,0.19402985074626866,8.552238805970148,1.011627653900331,9.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_20_100
knn_all_available,5,0.3901636230288779,0.1644023039775206,0.44799999999999995,0.16846304633301032,0.6164999999999999,0.24894271378667573,2.24,1.77,24.7,10.21,Botrxdj,109,109,41,8.681219688711005,6,0.3761467889908257,8.18348623853211,1.3624393774220087,8.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
bayesian_ridge,5,0.3585034382543689,0.19228731227219467,0.40800000000000003,0.18839031050165264,0.6995,0.32120577228335756,2.04,1.41,24.7,10.21,Botrxdj,109,109,41,8.681219688711005,6,0.3761467889908257,8.18348623853211,1.3624393774220087,8.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
global_mean,5,0.17681734433009955,0.1743169975914008,0.15600000000000003,0.14377310969269277,0.395,0.4038639134734132,0.78,0.78,24.7,10.21,Botrxdj,109,109,41,8.681219688711005,6,0.3761467889908257,8.18348623853211,1.3624393774220087,8.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
bayesian_ridge,5,0.27205557210477094,0.19894141338554958,0.326,0.21207012371792822,0.5606666666666666,0.3605202625487131,1.63,1.06,38.2,10.84,Tada-Kun_Otaku,161,161,44,8.567465327131305,6,0.2732919254658385,8.062111801242237,1.1349306542626092,8.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
knn_all_available,5,0.09498749631252792,0.1360833580148759,0.14800000000000002,0.2062067218138441,0.3416666666666666,0.43090162045360164,0.74,0.29,38.2,10.84,Tada-Kun_Otaku,161,161,44,8.567465327131305,6,0.2732919254658385,8.062111801242237,1.1349306542626092,8.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
global_mean,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,10.84,Tada-Kun_Otaku,161,161,44,8.567465327131305,6,0.2732919254658385,8.062111801242237,1.1349306542626092,8.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
knn_all_available,5,0.4408027708846765,0.21238959035462224,0.35800000000000004,0.19549471046087621,0.8795000000000001,0.3070519373915303,1.79,1.64,20.32,6.34,ebruio,85,85,25,8.55568779664092,6,0.29411764705882354,8.011764705882353,1.1113755932818394,8.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_20_100
bayesian_ridge,5,0.286935511053352,0.23656091302682283,0.23199999999999998,0.2064025683028682,0.5708333333333333,0.44387194819824616,1.16,1.14,20.32,6.34,ebruio,85,85,25,8.55568779664092,6,0.29411764705882354,8.011764705882353,1.1113755932818394,8.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_20_100
global_mean,5,0.11848933848029349,0.15289553343150428,0.086,0.09951397039124858,0.318,0.4432159789994083,0.43,0.43,20.32,6.34,ebruio,85,85,25,8.55568779664092,6,0.29411764705882354,8.011764705882353,1.1113755932818394,8.0,100,42,False,complete_num_genres,80,4859,,,completed_20_100
knn_all_available,5,0.20059780452537454,0.1753376849234299,0.23800000000000002,0.18355633819873754,0.381,0.3060099468025305,1.19,0.95,13.02,7.81,Toaster_toaster,78,78,30,7.796524336769696,6,0.38461538461538464,6.9743589743589745,1.5930486735393918,7.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_20_100
bayesian_ridge,5,0.07693924744720072,0.09164679751067673,0.114,0.11808232019838677,0.24866666666666667,0.337903684668033,0.57,0.33,13.02,7.81,Toaster_toaster,78,78,30,7.796524336769696,6,0.38461538461538464,6.9743589743589745,1.5930486735393918,7.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_20_100
global_mean,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,7.81,Toaster_toaster,78,78,30,7.796524336769696,6,0.38461538461538464,6.9743589743589745,1.5930486735393918,7.0,100,42,False,complete_num_genres,80,4859,,,completed_20_100
bayesian_ridge,5,0.8771001718400074,0.11663048302042801,0.858,0.11821910833599439,0.9733333333333333,0.11777968361332047,4.29,4.26,291.88,146.21,chenamaty,1503,1503,582,7.674703516601888,6,0.3872255489021956,7.240851630073187,1.3494070332037764,7.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_400_plus
knn_all_available,5,0.8218041655740553,0.11041788078504418,0.81,0.10396191999035423,0.95,0.15075567228888181,4.05,4.05,291.88,146.21,chenamaty,1503,1503,582,7.674703516601888,6,0.3872255489021956,7.240851630073187,1.3494070332037764,7.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_400_plus
global_mean,5,0.45561590673214225,0.16778094007551375,0.584,0.16740442773189257,0.5925,0.2247005114932315,2.92,2.28,291.88,146.21,chenamaty,1503,1503,582,7.674703516601888,6,0.3872255489021956,7.240851630073187,1.3494070332037764,7.0,100,42,False,complete_num_genres,80,4859,,,completed_400_plus
knn_all_available,5,0.6519352464826406,0.2061025564041398,0.708,0.19158034946995559,0.9420000000000001,0.16828307080390442,3.54,2.74,40.37,16.31,Cheuns,185,185,65,8.735443099245552,6,0.35135135135135137,7.902702702702703,1.470886198491105,8.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
bayesian_ridge,5,0.6455852473801085,0.18366372358289546,0.732,0.20542146868810912,0.9833333333333333,0.09622504486493763,3.66,2.73,40.37,16.31,Cheuns,185,185,65,8.735443099245552,6,0.35135135135135137,7.902702702702703,1.470886198491105,8.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
global_mean,5,0.21090799368563798,0.1836073673571558,0.24,0.18640674544520847,0.45833333333333337,0.35086473263361856,1.2,0.92,40.37,16.31,Cheuns,185,185,65,8.735443099245552,6,0.35135135135135137,7.902702702702703,1.470886198491105,8.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
knn_all_available,5,0.565862009061355,0.18252941812810555,0.574,0.17443704545847716,0.9141666666666667,0.20011745989625965,2.87,2.24,131.1,46.99,Sperch,594,594,189,9.867912063438606,6,0.3181818181818182,8.378787878787879,1.735824126877212,9.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_400_plus
global_mean,5,0.17646782519717405,0.1715683983699418,0.158,0.14296994103798194,0.38,0.37179607748377763,0.79,0.79,131.1,46.99,Sperch,594,594,189,9.867912063438606,6,0.3181818181818182,8.378787878787879,1.735824126877212,9.0,100,42,False,complete_num_genres,80,4859,,,completed_400_plus
bayesian_ridge,5,0.12319447059772244,0.09835677414031506,0.22400000000000003,0.1615080446443721,0.26866666666666666,0.18217848699101236,1.12,0.57,131.1,46.99,Sperch,594,594,189,9.867912063438606,6,0.3181818181818182,8.378787878787879,1.735824126877212,9.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_400_plus
knn_all_available,5,0.22720693764234062,0.1458124922091933,0.256,0.1451714416638048,0.44299999999999995,0.2811729879598131,1.28,1.13,13.77,8.78,Naello_13,78,78,34,7.85669905310273,6,0.4358974358974359,6.987179487179487,1.7133981062054595,7.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_20_100
bayesian_ridge,5,0.22645127790821834,0.17987095399838435,0.23800000000000002,0.16983652270475993,0.43566666666666665,0.3460456429156713,1.19,1.09,13.77,8.78,Naello_13,78,78,34,7.85669905310273,6,0.4358974358974359,6.987179487179487,1.7133981062054595,7.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_20_100
global_mean,5,0.10513966363482098,0.1576495314910098,0.062,0.09296463974234635,0.31,0.4648231987117316,0.31,0.31,13.77,8.78,Naello_13,78,78,34,7.85669905310273,6,0.4358974358974359,6.987179487179487,1.7133981062054595,7.0,100,42,False,complete_num_genres,80,4859,,,completed_20_100
knn_all_available,5,0.4198145009405831,0.192406099598046,0.43,0.18504708655481245,0.612,0.27832350433258973,2.15,2.1,35.23,18.76,13Manas,256,256,76,7.819670507710835,6,0.296875,6.5078125,1.6393410154216694,7.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
global_mean,5,0.22683293318702347,0.16855427553589422,0.24400000000000002,0.16956271745733245,0.4733333333333334,0.3364500753435095,1.22,0.97,35.23,18.76,13Manas,256,256,76,7.819670507710835,6,0.296875,6.5078125,1.6393410154216694,7.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
bayesian_ridge,5,0.09725527113068903,0.09626720467641964,0.11800000000000001,0.11044446476840657,0.184,0.21620541423558554,0.59,0.59,35.23,18.76,13Manas,256,256,76,7.819670507710835,6,0.296875,6.5078125,1.6393410154216694,7.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
knn_all_available,5,0.08468034764252236,0.09943928683890318,0.124,0.132664991614216,0.20716666666666664,0.24401080682954834,0.62,0.43,20.04,6.59,SlipAngled,83,83,26,9.584616750988511,6,0.3132530120481928,8.698795180722891,1.1692335019770215,9.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_20_100
bayesian_ridge,5,0.0024633007655908974,0.016154931122235802,0.006000000000000001,0.03428932159955306,0.007833333333333333,0.04577889328836019,0.03,0.01,20.04,6.59,SlipAngled,83,83,26,9.584616750988511,6,0.3132530120481928,8.698795180722891,1.1692335019770215,9.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_20_100
global_mean,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,6.59,SlipAngled,83,83,26,9.584616750988511,6,0.3132530120481928,8.698795180722891,1.1692335019770215,9.0,100,42,False,complete_num_genres,80,4859,,,completed_20_100
knn_all_available,5,0.11370716274841834,0.1464187502281497,0.13,0.1540693796228626,0.19166666666666668,0.247688528565496,0.65,0.65,31.77,13.99,ayumix3,128,128,57,9.558142846859116,6,0.4453125,8.9375,1.1162856937182344,9.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
bayesian_ridge,5,0.043660857515504865,0.08958381656308459,0.044000000000000004,0.08326663997864533,0.09916666666666667,0.23031202910826012,0.22,0.22,31.77,13.99,ayumix3,128,128,57,9.558142846859116,6,0.4453125,8.9375,1.1162856937182344,9.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
global_mean,5,0.02256924687926387,0.02593103128736372,0.08800000000000001,0.09977753031397177,0.12266666666666666,0.1457886174831709,0.44,0.0,31.77,13.99,ayumix3,128,128,57,9.558142846859116,6,0.4453125,8.9375,1.1162856937182344,9.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
knn_all_available,5,0.15419519280231242,0.17259079383431025,0.21,0.17378728435078383,0.3868333333333333,0.357525281063209,1.05,0.58,44.88,8.73,NicoTSan,220,220,35,8.732664671361434,6,0.1590909090909091,7.390909090909091,1.4653293427228666,8.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
bayesian_ridge,5,0.06162595140289831,0.09196036420030579,0.08,0.11370704872299224,0.1165,0.1721895537605067,0.4,0.36,44.88,8.73,NicoTSan,220,220,35,8.732664671361434,6,0.1590909090909091,7.390909090909091,1.4653293427228666,8.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
global_mean,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.88,8.73,NicoTSan,220,220,35,8.732664671361434,6,0.1590909090909091,7.390909090909091,1.4653293427228666,8.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
knn_all_available,5,0.7862191297638026,0.16577542226044223,0.7120000000000001,0.20951121567818154,1.0,0.0,3.56,3.5,49.3,25.87,Stusbu,258,258,105,7.580441724376282,6,0.4069767441860465,7.189922480620155,1.1608834487525632,7.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
global_mean,5,0.22241157983263415,0.19258792373826977,0.198,0.1693600551571364,0.4525,0.3983789754502715,0.99,0.99,49.3,25.87,Stusbu,258,258,105,7.580441724376282,6,0.4069767441860465,7.189922480620155,1.1608834487525632,7.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
bayesian_ridge,5,0.0778016974244302,0.0901041888241585,0.10400000000000001,0.1118440472671251,0.1625,0.19060973403021872,0.52,0.45,49.3,25.87,Stusbu,258,258,105,7.580441724376282,6,0.4069767441860465,7.189922480620155,1.1608834487525632,7.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
knn_all_available,5,0.28134915594066096,0.2292297626719038,0.262,0.21214631886049923,0.5146666666666667,0.38229826586749954,1.31,1.29,26.01,9.41,FeijaoZin,165,165,38,8.909817891141586,6,0.23030303030303031,7.127272727272727,1.8196357822831712,8.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
global_mean,5,0.20280696539186965,0.1729323686181161,0.19400000000000003,0.15687606895285527,0.3975,0.36079142803766084,0.97,0.97,26.01,9.41,FeijaoZin,165,165,38,8.909817891141586,6,0.23030303030303031,7.127272727272727,1.8196357822831712,8.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
bayesian_ridge,5,0.18566416613373982,0.16929151118611502,0.17600000000000002,0.15382004440451205,0.3845,0.39046042492721766,0.88,0.88,26.01,9.41,FeijaoZin,165,165,38,8.909817891141586,6,0.23030303030303031,7.127272727272727,1.8196357822831712,8.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
knn_all_available,5,0.3005147401438911,0.155482388117689,0.4,0.2049882972762153,0.8381666666666666,0.321571050494714,2.0,0.98,23.11,12.09,Zugolom,196,196,48,7.078354678663095,6,0.24489795918367346,5.959183673469388,2.156709357326189,6.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
global_mean,5,0.09607959717689103,0.09711705745744903,0.14200000000000002,0.142969941037982,0.37833333333333335,0.4274562611763398,0.71,0.41,23.11,12.09,Zugolom,196,196,48,7.078354678663095,6,0.24489795918367346,5.959183673469388,2.156709357326189,6.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
bayesian_ridge,5,0.09155369087155997,0.10117550867219594,0.124,0.12642720586898373,0.1575,0.17110873342175917,0.62,0.57,23.11,12.09,Zugolom,196,196,48,7.078354678663095,6,0.24489795918367346,5.959183673469388,2.156709357326189,6.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
knn_all_available,5,0.280291483744672,0.19498117161914416,0.3,0.18748737331221846,0.5751666666666666,0.3842179443125504,1.5,1.29,23.15,9.7,Hawkx17,106,106,39,8.65654209751538,6,0.36792452830188677,7.952830188679245,1.313084195030763,8.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
bayesian_ridge,5,0.22286342721921631,0.19256852846420502,0.18600000000000003,0.15636011271575892,0.5091666666666667,0.43249319619931365,0.93,0.9,23.15,9.7,Hawkx17,106,106,39,8.65654209751538,6,0.36792452830188677,7.952830188679245,1.313084195030763,8.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
global_mean,5,0.030524418474625444,0.06547876434727727,0.036000000000000004,0.07722458393307384,0.06,0.1287076398884564,0.18,0.18,23.15,9.7,Hawkx17,106,106,39,8.65654209751538,6,0.36792452830188677,7.952830188679245,1.313084195030763,8.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
knn_all_available,5,0.6694501561044253,0.18280076111701563,0.7160000000000001,0.1709864428437636,0.9616666666666667,0.14184728038980618,3.58,2.8,65.95,34.75,Rolxes,387,387,139,7.627063692937835,6,0.35917312661498707,6.971576227390181,1.2541273858756687,7.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
bayesian_ridge,5,0.23175165805890835,0.17974835754585075,0.234,0.16830707866062175,0.4396666666666667,0.3277544932664405,1.17,1.1,65.95,34.75,Rolxes,387,387,139,7.627063692937835,6,0.35917312661498707,6.971576227390181,1.2541273858756687,7.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
global_mean,5,0.21391812975737123,0.1596551022580677,0.21400000000000002,0.15892314386698264,0.3983333333333334,0.298607881119482,1.07,1.07,65.95,34.75,Rolxes,387,387,139,7.627063692937835,6,0.35917312661498707,6.971576227390181,1.2541273858756687,7.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
knn_all_available,5,0.2672760349716827,0.20843321700625334,0.226,0.1697413361916337,0.5376666666666666,0.4161149208872,1.13,1.13,57.56,18.98,LightYM10,264,264,78,8.690464952275926,6,0.29545454545454547,7.765151515151516,1.3809299045518508,8.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
bayesian_ridge,5,0.0668648609383603,0.08597809364512164,0.09,0.11503183573395334,0.1085,0.13750818769623022,0.45,0.45,57.56,18.98,LightYM10,264,264,78,8.690464952275926,6,0.29545454545454547,7.765151515151516,1.3809299045518508,8.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
global_mean,5,0.04089913795595781,0.0659149291475057,0.05600000000000001,0.09025217197084259,0.07,0.11281521496355323,0.28,0.28,57.56,18.98,LightYM10,264,264,78,8.690464952275926,6,0.29545454545454547,7.765151515151516,1.3809299045518508,8.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
knn_all_available,5,0.3838550035799559,0.18322458925901447,0.374,0.18782110551470957,0.8025,0.3096953265488442,1.87,1.39,18.68,6.08,Saint_Mayeul,107,107,24,8.086687241401767,6,0.22429906542056074,6.878504672897196,2.173374482803534,7.0,100,42,False,complete_num_genres,80,4859,,all_available,completed_100_400
bayesian_ridge,5,0.20188767540541125,0.20595141734604774,0.162,0.16003787430518193,0.42583333333333334,0.43604676872072384,0.81,0.81,18.68,6.08,Saint_Mayeul,107,107,24,8.086687241401767,6,0.22429906542056074,6.878504672897196,2.173374482803534,7.0,100,42,False,complete_num_genres,80,4859,15.0,,completed_100_400
global_mean,5,0.08478403540292477,0.07779697640218183,0.14400000000000002,0.12087225078611309,0.188,0.14993601328836276,0.72,0.44,18.68,6.08,Saint_Mayeul,107,107,24,8.086687241401767,6,0.22429906542056074,6.878504672897196,2.173374482803534,7.0,100,42,False,complete_num_genres,80,4859,,,completed_100_400
